objt_id,fclty_ty,fclty_cd,fclty_nm,adres,rn_adres,telno,ctprvn_cd,sgg_cd,emd_cd,x,y,data_yr
242287,편의점,509010,지에스25천안중앙고점,충청남도 천안시 동남구 원성동 462-8,충청남도 천안시 동남구 충절로 85,,44,44131,44131107,14155235.12,4412849.564,2025
242288,편의점,509010,세븐일레븐순천향대천안,충청남도 천안시 동남구 봉명동 216-8,충청남도 천안시 동남구 순천향6길 31,,44,44131,44131113,14152650.18,4411658.156,2025
242289,편의점,509010,씨유천안월봉청솔2단지,충청남도 천안시 서북구 쌍용동 1557,충청남도 천안시 서북구 월봉4로 84-9,,44,44133,44133107,14150436.94,4410499.307,2025
242290,편의점,509010,씨유천안신방통정점,충청남도 천안시 동남구 신방동 2006,충청남도 천안시 동남구 통정8로 52,,44,44131,44131116,14152234.37,4407015.27,2025
242292,편의점,509010,이마트24SMART천안불당,충청남도 천안시 서북구 불당동 757,충청남도 천안시 서북구 불당17길 14,,44,44133,44133108,14149886.44,4412445.116,2025
242297,편의점,509010,지에스25뉴봉명,충청남도 천안시 동남구 봉명동 475,충청남도 천안시 동남구 봉서9길 17-1,,44,44131,44131113,14152315.66,4412961.308,2025
242308,편의점,509010,씨유단국대천안생자관점,충청남도 천안시 동남구 안서동 522,충청남도 천안시 동남구 단대로 119,,44,44131,44131118,14155966.86,4416265.563,2025
242313,편의점,509010,세븐일레븐천안백석,충청남도 천안시 동남구 안서동 107-12,충청남도 천안시 동남구 문암5길 25,,44,44131,44131119,14158383.12,4417115.692,2025
242314,편의점,509010,씨유천안성남,충청남도 천안시 동남구 성남면 석곡리 434-7,충청남도 천안시 동남구 성남면 약수로 311,,44,44131,44131340,14162247.61,4403189.699,2025
242315,편의점,509010,지에스25입장,충청남도 천안시 서북구 입장면 가산리 19-2,충청남도 천안시 서북구 입장면 연곡길 222,,44,44133,44133310,14160167.68,4429136.957,2025
242317,편의점,509010,미니스톱천안월봉점,충청남도 천안시 서북구 불당동 1204,충청남도 천안시 서북구 불당11로 56,,44,44133,44133108,14150062.98,4411749.153,2025
242325,편의점,509010,세븐천안성성센터점,충청남도 천안시 서북구 성성동 699,충청남도 천안시 서북구 성성10길 57,,44,44133,44133105,14152658.44,4416821.248,2025
242326,편의점,509010,세븐일레븐천안백석엔리치점,충청남도 천안시 서북구 백석동 1072,충청남도 천안시 서북구 한들1로 152-10,,44,44133,44133103,14150970.53,4416208.797,2025
242329,편의점,509010,지에스25용곡,충청남도 천안시 동남구 용곡동 243-1,충청남도 천안시 동남구 용곡5길 36,,44,44131,44131115,14153067.51,4410028.349,2025
242334,편의점,509010,씨유천안불당호반써밋점,충청남도 천안시 서북구 불당동 1613,충청남도 천안시 서북구 불당21로 40,,44,44133,44133108,14149218.71,4413064.998,2025
242335,편의점,509010,이마트24천안성환,충청남도 천안시 서북구 성환읍 성환리 449-800,충청남도 천안시 서북구 성환읍 성환중앙로 25-1,,44,44133,44133250,14151982.67,4427456.325,2025
242340,편의점,509010,데이앤데이,충청남도 천안시 서북구 성정동 1433,충청남도 천안시 서북구 성정공원3길 14,,44,44133,44133102,14153423.55,4414860.99,2025
242342,편의점,509010,지에스25신방해피점,충청남도 천안시 동남구 신방동 1533,충청남도 천안시 동남구 통정11로 46,,44,44131,44131116,14152266.32,4407712.522,2025
242343,편의점,509010,씨유천안두정,충청남도 천안시 서북구 두정동 879,충청남도 천안시 서북구 원두정1길 16,,44,44133,44133104,14152512.77,4415670.377,2025
242344,편의점,509010,세븐일레븐천안병천점,충청남도 천안시 동남구 병천면 탑원리 108,충청남도 천안시 동남구 병천면 충절로 1900,,44,44131,44131360,14172702.45,4406408.617,2025
242348,편의점,509010,마마트천안,충청남도 천안시 동남구 안서동 84-4,충청남도 천안시 동남구 문암로 162,,44,44131,44131119,14158641.48,4417624.489,2025
242349,편의점,509010,씨유천안불당월봉고점,충청남도 천안시 서북구 불당동 1197,충청남도 천안시 서북구 불당11로 46-1,,44,44133,44133108,14149937.29,4411781.378,2025
242352,편의점,509010,씨유단국대천안도서관점,충청남도 천안시 동남구 안서동 산29,충청남도 천안시 동남구 단대로 119,,44,44131,44131118,14155966.86,4416265.563,2025
242359,편의점,509010,씨유천안병천아우내점,충청남도 천안시 동남구 병천면 병천리 289-3,충청남도 천안시 동남구 병천면 아우내순대길 13,,44,44131,44131360,14170636.21,4405607.54,2025
242362,편의점,509010,세븐천안입장점주,충청남도 천안시 서북구 입장면 신두리 23-2,충청남도 천안시 서북구 입장면 성진로 729,,44,44133,44133310,14161182.1,4427011.198,2025
242365,편의점,509010,이마트24천안우남점,충청남도 천안시 서북구 두정동 1612,충청남도 천안시 서북구 두정역서5길 4,,44,44133,44133104,14153812.95,4416487.069,2025
242369,편의점,509010,지에스25풍세원룸점,충청남도 천안시 동남구 풍세면 용정리 853-95,충청남도 천안시 동남구 풍세면 돈마루1길 167-14,,44,44131,44131310,14148301.16,4401908.769,2025
242371,편의점,509010,씨유천안쌍용,충청남도 천안시 서북구 쌍용동 1782,충청남도 천안시 서북구 월봉4로 43,,44,44133,44133107,14150374.7,4410005.439,2025
242376,편의점,509010,세븐일레븐천안청수,충청남도 천안시 동남구 청당동 466,충청남도 천안시 동남구 청수14로 13,,44,44131,44131111,14154084.77,4409397.541,2025
242379,편의점,509010,씨유천안두정,충청남도 천안시 서북구 두정동 568,충청남도 천안시 서북구 오성6길 17,,44,44133,44133104,14151978.33,4415727.079,2025
242382,편의점,509010,씨유천안신흥초점,충청남도 천안시 동남구 목천읍 신계리 107-20,충청남도 천안시 동남구 목천읍 신계5길 38-1,,44,44131,44131250,14161526.63,4407527.937,2025
242384,편의점,509010,지에스25신부베스트,충청남도 천안시 동남구 신부동 702,충청남도 천안시 동남구 터미널8길 14,,44,44131,44131118,14155257.71,4414298.16,2025
242393,편의점,509010,씨유천안4공단점,충청남도 천안시 서북구 직산읍 모시리 237-15,충청남도 천안시 서북구 직산읍 4산단7로 34,,44,44133,44133256,14151428.76,4420109.645,2025
242394,편의점,509010,지에스25백석대타운점,충청남도 천안시 동남구 안서동 378-4,충청남도 천안시 동남구 문암4길 7,,44,44131,44131119,14157620.79,4416989.446,2025
242395,편의점,509010,GS25,충청남도 천안시 서북구 두정동 886-1,충청남도 천안시 서북구 원두정2길 21,,44,44133,44133104,14152656.79,4415742.615,2025
242397,편의점,509010,세븐일레븐천안,충청남도 천안시 동남구 성남면 신사리 332-1,충청남도 천안시 동남구 성남면 신사대화로 148,,44,44131,44131340,14163891.06,4403245.443,2025
242402,편의점,509010,씨유천안성정보건소점,충청남도 천안시 서북구 성정동 681-8,충청남도 천안시 서북구 서부3길 7,,44,44133,44133102,14153072.3,4413940.685,2025
242407,편의점,509010,세븐천안성정2점,충청남도 천안시 서북구 성정동 742-3,충청남도 천안시 서북구 양지18길 9,,44,44133,44133102,14153187.49,4412917.936,2025
242409,편의점,509010,씨유천안스마일시티점,충청남도 천안시 서북구 차암동 462,충청남도 천안시 서북구 밤개울1길 1-7,,44,44133,44133106,14148888.77,4416905.935,2025
242410,편의점,509010,지에스25천안그랜드점,충청남도 천안시 서북구 두정동 1721,충청남도 천안시 서북구 두정역동2길 2,,44,44133,44133104,14154369.58,4416181.485,2025
242413,편의점,509010,세븐순천향대천안병원점,충청남도 천안시 동남구 봉명동 216-8,충청남도 천안시 동남구 순천향6길 31,,44,44131,44131113,14152650.18,4411658.156,2025
242414,편의점,509010,지에스25뉴불당펜타포트점,충청남도 천안시 서북구 불당동 1292,충청남도 천안시 서북구 공원로 195,,44,44133,44133108,14148783.16,4411233.613,2025
242418,편의점,509010,이마트24천안신방통정점,충청남도 천안시 동남구 신방동 1823,충청남도 천안시 동남구 통정6로 6,,44,44131,44131116,14152662.98,4407484.5,2025
242419,편의점,509010,미니스톱청당,충청남도 천안시 동남구 청당동 782,충청남도 천안시 동남구 청수7로 13-1,,44,44131,44131111,14155451.1,4409003.476,2025
242423,편의점,509010,옐로우스푼,충청남도 천안시 서북구 차암동 550,충청남도 천안시 서북구 스마일시티2로 1,,44,44133,44133106,14149598.13,4417693.619,2025
242424,편의점,509010,이마트24천안야구장점,충청남도 천안시 동남구 삼룡동 384-1,충청남도 천안시 동남구 천안대로 234,,44,44131,44131110,14156073.94,4407008.53,2025
242426,편의점,509010,지에스25우신교차로점,충청남도 천안시 서북구 성환읍 송덕리 181-1,충청남도 천안시 서북구 성환읍 신방로 306,,44,44133,44133250,14150080.97,4428693.472,2025
242428,편의점,509010,세븐일레븐천안불당,충청남도 천안시 서북구 불당동 1229,충청남도 천안시 서북구 불당6길 9,,44,44133,44133108,14149912.94,4411680.435,2025
242429,편의점,509010,씨유천안신방,충청남도 천안시 동남구 신방동 251-7,충청남도 천안시 동남구 풍세로 601,,44,44131,44131116,14152174.91,4406644.493,2025
242432,편의점,509010,지에스25직산휴게소점,충청남도 천안시 서북구 직산읍 군서리 33-3,충청남도 천안시 서북구 직산읍 삼사로 1338,,44,44133,44133256,14155361.76,4424593.166,2025
242433,편의점,509010,365플러스,충청남도 천안시 서북구 두정동 1464,충청남도 천안시 서북구 성정두정로 70,,44,44133,44133104,14153400.47,4415705.233,2025
242435,편의점,509010,GS25성정주공점,충청남도 천안시 서북구 성정동 544,충청남도 천안시 서북구 동서대로 110-21,,44,44133,44133102,14152608.84,4414651.643,2025
242439,편의점,509010,지에스25천안우방점,충청남도 천안시 동남구 신부동 319-27,충청남도 천안시 동남구 중앙로 279,,44,44131,44131118,14154539.47,4414482.593,2025
242442,편의점,509010,지에스25신방프라자,충청남도 천안시 동남구 신방동 62-10,충청남도 천안시 동남구 충무로 158-35,,44,44131,44131116,14151611.14,4410022.391,2025
242447,편의점,509010,지에스25신방,충청남도 천안시 동남구 신방동 2045,충청남도 천안시 동남구 통정5로 8,,44,44131,44131116,14151996.4,4407225.172,2025
242448,편의점,509010,이마트24은혜관점,충청남도 천안시 동남구 안서동 393,충청남도 천안시 동남구 백석대학로 1-7,,44,44131,44131119,14157797.72,4416641.695,2025
242451,편의점,509010,데이앤데이천안역점,충청남도 천안시 동남구 문화동 63-9,충청남도 천안시 동남구 버들로 21,,44,44131,44131103,14154334.62,4412487.961,2025
242456,편의점,509010,씨유천안제2,충청남도 천안시 서북구 차암동 12-4,충청남도 천안시 서북구 2공단6길 26,,44,44133,44133106,14150962.93,4418957.142,2025
242457,편의점,509010,이마트24천안불당리치점,충청남도 천안시 서북구 불당동 1541,충청남도 천안시 서북구 불당25로 146,,44,44133,44133108,14149568.55,4413238.029,2025
242459,편의점,509010,방죽안슈퍼,충청남도 천안시 동남구 신부동 367-10,충청남도 천안시 동남구 중앙로 225,,44,44131,44131118,14154510.54,4413807.339,2025
242461,편의점,509010,GS25한기대실학관점,충청남도 천안시 서북구 부대동 415-1,충청남도 천안시 서북구 과수원길 18,,44,44133,44133111,14153700.55,4417081.801,2025
242466,편의점,509010,세븐일레븐천안백석햇살점,충청남도 천안시 서북구 백석동 882,충청남도 천안시 서북구 백석4길 31,,44,44133,44133103,14151335.59,4414315.793,2025
242468,편의점,509010,지에스25천안성정아너스점,충청남도 천안시 서북구 성정동 110-6,충청남도 천안시 서북구 축구센터로 100,,44,44133,44133102,14153961.07,4413655.098,2025
242474,편의점,509010,세븐천안목천대로점,충청남도 천안시 동남구 목천읍 신계리 166-21,충청남도 천안시 동남구 목천읍 충절로 921,,44,44131,44131250,14161179.54,4407804.091,2025
242476,편의점,509010,세븐일레븐천안문화대자유관점,충청남도 천안시 동남구 안서동 393,충청남도 천안시 동남구 백석대학로 1-2,,44,44131,44131119,14157951.12,4416629.049,2025
242479,편의점,509010,코리아세븐천안성환,충청남도 천안시 서북구 성환읍 성환리 371-2,충청남도 천안시 서북구 성환읍 성환11길 40,,44,44133,44133250,14152288.61,4427446.501,2025
242483,편의점,509010,세븐일레븐천안성정SK점,충청남도 천안시 서북구 성정동 814,충청남도 천안시 서북구 도원2길 38,,44,44133,44133102,14152567.81,4414332.315,2025
242486,편의점,509010,세븐일레븐천안성거,충청남도 천안시 서북구 성거읍 천흥리 215-23,충청남도 천안시 서북구 성거읍 천흥4길 88,,44,44133,44133253,14161018.62,4421410.362,2025
242487,편의점,509010,지에스25성정봉정점,충청남도 천안시 서북구 성정동 664-12,충청남도 천안시 서북구 봉정로 202,,44,44133,44133102,14153539.07,4414051.679,2025
242488,편의점,509010,지에스25불당명품,충청남도 천안시 서북구 불당동 707,충청남도 천안시 서북구 검은들3길 25,,44,44133,44133108,14149803.58,4412878.413,2025
242489,편의점,509010,CU천안봉명청솔점,충청남도 천안시 서북구 쌍용동 800,충청남도 천안시 서북구 봉서5길 23-1,,44,44133,44133107,14152298.77,4412597.81,2025
242490,편의점,509010,미니스톱두정타운점,충청남도 천안시 서북구 두정동 899,충청남도 천안시 서북구 원두정8길 6,,44,44133,44133104,14152467.06,4415756.314,2025
242492,편의점,509010,세븐일레븐천안성정,충청남도 천안시 서북구 성정동 635-30,충청남도 천안시 서북구 봉정로 248-9,,44,44133,44133102,14153744.6,4414601.491,2025
242501,편의점,509010,세븐일레븐천안직산군동점,충청남도 천안시 서북구 직산읍 군동리 108-2,충청남도 천안시 서북구 직산읍 직산안길 48,,44,44133,44133256,14155805.54,4425298.708,2025
242502,편의점,509010,지에스25천안문화중앙,충청남도 천안시 동남구 신부동 466-8,충청남도 천안시 동남구 먹거리5길 12,,44,44131,44131118,14155133.9,4413667.78,2025
242514,편의점,509010,씨유천안성거모시울점,충청남도 천안시 서북구 성거읍 저리 191-22,충청남도 천안시 서북구 성거읍 모시울1길 58,,44,44133,44133253,14159716.77,4423105.933,2025
242524,편의점,509010,씨유공단휴게소점,충청남도 천안시 서북구 성성동 483-35,충청남도 천안시 서북구 2공단1로 55,,44,44133,44133105,14150647.62,4418010.642,2025
242526,편의점,509010,세븐일레븐남서울대성월점,충청남도 천안시 서북구 성환읍 성월리 130-7,충청남도 천안시 서북구 성환읍 성월2길 55,,44,44133,44133250,14153187.31,4427449.798,2025
242540,편의점,509010,이마트24천안단대점,충청남도 천안시 동남구 신부동 215-16,충청남도 천안시 동남구 단대로 131,,44,44131,44131118,14155886.71,4415492.038,2025
242544,편의점,509010,씨유천안청광점,충청남도 천안시 동남구 신부동 886-2,충청남도 천안시 동남구 중앙로 265-16,,44,44131,44131118,14154385.03,4414353.134,2025
242548,편의점,509010,씨유천안두정타운점,충청남도 천안시 서북구 두정동 838,충청남도 천안시 서북구 오성로 85,,44,44133,44133104,14152821.63,4415503.933,2025
242549,편의점,509010,미니스톱삼성,충청남도 천안시 서북구 성성동 511,충청남도 천안시 서북구 3공단5로 58,,44,44133,44133105,14150478.81,4416687.28,2025
242551,편의점,509010,세븐일레븐천안위례성점,충청남도 천안시 동남구 북면 오곡리 392-7,충청남도 천안시 동남구 북면 위례성로 727,,44,44131,44131330,14167900.97,4415034.353,2025
242552,편의점,509010,씨유천안승천점,충청남도 천안시 동남구 목천읍 천정리 109-5,충청남도 천안시 동남구 목천읍 성남로 19,,44,44131,44131250,14160584.69,4407050.185,2025
242556,편의점,509010,세븐일레븐천안쌍용베스트점,충청남도 천안시 서북구 쌍용동 930,충청남도 천안시 서북구 미라14길 6,,44,44133,44133107,14151893.81,4412084.091,2025
242561,편의점,509010,세븐일레븐천안목천마론점,충청남도 천안시 동남구 목천읍 서리 25-1,충청남도 천안시 동남구 목천읍 삼방로 221,,44,44131,44131250,14163995.04,4409315.554,2025
242564,편의점,509010,씨유천안뉴봉명태평양점,충청남도 천안시 동남구 봉명동 18-13,충청남도 천안시 동남구 차돌로 105-1,,44,44131,44131113,14153362.31,4411657.907,2025
242565,편의점,509010,세븐일레븐천안두정,충청남도 천안시 서북구 두정동 561-9,충청남도 천안시 서북구 오성1길 24,,44,44133,44133104,14151849.05,4415804.052,2025
242566,편의점,509010,지에스25천안원성천점,충청남도 천안시 동남구 원성동 479-14,충청남도 천안시 동남구 원성천1길 149,,44,44131,44131107,14155578.44,4412440.832,2025
242568,편의점,509010,씨유천안성정리젠다점,충청남도 천안시 서북구 성정동 1523,충청남도 천안시 서북구 동서대로 129-22,,44,44133,44133102,14152931.46,4415134.474,2025
242569,편의점,509010,GS25천안하늘빛점,충청남도 천안시 서북구 성거읍 문덕리 190-2,충청남도 천안시 서북구 성거읍 소우문덕길 1,,44,44133,44133253,14157887.25,4421972.075,2025
242571,편의점,509010,세븐일레븐천안쌍용,충청남도 천안시 서북구 쌍용동 210-8,충청남도 천안시 서북구 차돌들길 7,,44,44133,44133107,14151930.37,4410920.324,2025
242574,편의점,509010,지에스25두정,충청남도 천안시 서북구 두정동 1581,충청남도 천안시 서북구 두정중11길 51,,44,44133,44133104,14153600.83,4416533.321,2025
242575,편의점,509010,지에스25두정프라점,충청남도 천안시 서북구 두정동 1283,충청남도 천안시 서북구 두정상가1길 27,,44,44133,44133104,14153030.51,4415832.714,2025
242576,편의점,509010,씨유천안신계리BNC점,충청남도 천안시 동남구 목천읍 신계리 291-4,충청남도 천안시 동남구 목천읍 충절로 869,,44,44131,44131250,14160669.58,4407387.793,2025
242578,편의점,509010,씨유단국대천안인문과학관점,충청남도 천안시 동남구 안서동 산29,충청남도 천안시 동남구 단대로 119,,44,44131,44131118,14155966.86,4416265.563,2025
242597,편의점,509010,씨유천안두정한성점,충청남도 천안시 서북구 두정동 160,충청남도 천안시 서북구 봉정로 362,,44,44133,44133104,14153806.07,4416036.657,2025
242618,편의점,509010,세븐천안성정한빛점,충청남도 천안시 서북구 성정동 659-5,충청남도 천안시 서북구 서부6길 29,,44,44133,44133102,14153452.42,4414219.553,2025
242620,편의점,509010,GS25백석생활관,충청남도 천안시 동남구 안서동 115,충청남도 천안시 동남구 백석대학로 1-1,,44,44131,44131119,14158155.3,4416908.338,2025
242621,편의점,509010,토마트24두정점,충청남도 천안시 서북구 두정동 1567,충청남도 천안시 서북구 봉정로 397,,44,44133,44133104,14153760.4,4416489.645,2025
243627,편의점,509010,지에스25백석대점,충청남도 천안시 동남구 안서동 379-51,충청남도 천안시 동남구 문암로 73,,44,44131,44131119,14157744.45,4417020.028,2025
250296,편의점,509010,GS25성정,충청남도 천안시 서북구 성정동 870,충청남도 천안시 서북구 도원2길 18,,44,44133,44133102,14152517.27,4414085.733,2025
250297,편의점,509010,지에스25직산삼은점,충청남도 천안시 서북구 직산읍 삼은리 74-15,충청남도 천안시 서북구 직산읍 삼은5길 11,,44,44133,44133256,14154405.39,4422319.497,2025
250303,편의점,509010,지에스25성정아트빌점,충청남도 천안시 서북구 성정동 1141,충청남도 천안시 서북구 성정중1길 30-13,,44,44133,44133102,14152630.61,4415440.888,2025
250305,편의점,509010,세븐천안신부중앙점주,충청남도 천안시 동남구 신부동 465-11,충청남도 천안시 동남구 먹거리8길 31,,44,44131,44131118,14155008.82,4413682.164,2025
250306,편의점,509010,세븐일레븐천안직산,충청남도 천안시 서북구 직산읍 자은가리 85-1,충청남도 천안시 서북구 직산읍 상덕로 107,,44,44133,44133256,14150980.56,4421928.642,2025
250307,편의점,509010,세븐천안두정해성점,충청남도 천안시 서북구 두정동 1957,충청남도 천안시 서북구 두정고5길 17,,44,44133,44133104,14152210.89,4416114.245,2025
250333,편의점,509010,세븐천안공대점,충청남도 천안시 서북구 신당동 251-14,충청남도 천안시 서북구 천안대로 1221,,44,44133,44133110,14154821.15,4418253.842,2025
250334,편의점,509010,지에스25목천동우점,충청남도 천안시 동남구 목천읍 신계리 422,충청남도 천안시 동남구 목천읍 신계1길 41,,44,44131,44131250,14159066.99,4407572.478,2025
250336,편의점,509010,지에스25불당호반점,충청남도 천안시 서북구 불당동 1811,충청남도 천안시 서북구 불당19로 200,,44,44133,44133108,14149253.03,4412320.929,2025
